frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
88.1,K201HV,JANSEN,CO,NDIR,0.01,37.23725,104.51497222222223,D,LIGHT PRAISE RADIO,243.9,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
88.1,K201IL,BRECKENRIDGE,CO,NDIR,0.125,39.630250000000004,106.0475,D,COMMUNITY RADIO,,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,
88.1,K201IP,STERLING,CO,NDIR,0.075,40.5325,103.12327777777777,D,CSN INTERNATIONAL,,CSN INTERNATIONAL,Religious Teaching,
88.3,K202AB,WEST GLENWOOD SPGS,CO,DRL,0.099,39.56205555555555,107.31744444444445,D,KDNK 88.1 COMMUNITY RADIO,,"CARBONDALE COMMUNITY ACCESS RADIO, INC.",Variety,
88.3,K202AT,ASPEN,CO,DRL,0.047,39.22108333333333,106.81363888888889,D,KDNK 88.1 COMMUNITY RADIO,273.0,"CARBONDALE COMMUNITY ACCESS RADIO, INC.",Variety,
88.3,K202EK,YUMA,CO,NDIR,0.113,40.143027777777775,102.81466666666667,D,COMMUNITY RADIO,117.2,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,
88.5,K203AT,"WESTCLIFFE, ETC.",CO,DRL,0.25,38.04194444444444,105.18666666666667,D,NATIONAL PUBLIC RADIO FOR SOUTHERN COLORADO,639.2,THE COLORADO COLLEGE,News/Talk/Variety,
88.5,K203BW,HOLLY,CO,NDIR,0.14,37.89361111111111,101.9466388888889,D,YOU'RE WITH FAMILY,,"GREAT PLAINS CHRISTIAN RADIO, INC.",Contemporary Christian/Religious Teaching,
88.5,K203DL,CHEYENNE WELLS,CO,NDIR,0.236,38.824444444444445,102.35297222222222,D,TRI-STATE PRAISE 107.7,,"THE PRAISE NETWORK, INC.",Religious Teaching,
88.5,K203EG,BASALT,CO,DRL,0.01,39.35275,107.09308333333333,D,KDNK 88.1 COMMUNITY RADIO,132.5,PITKIN COUNTY TRANSLATOR DEPARTMENT,Variety,
88.5,K203EH,REDSTONE,CO,DRL,0.01,39.23886111111111,107.21752777777778,D,KDNK 88.1 COMMUNITY RADIO,,PITKIN COUNTY TRANSLATOR DEPARTMENT,Variety,
88.5,K203FJ,"PARACHUTE, ETC.",CO,DRL,0.011,39.442388888888885,107.96763888888889,D,COLORADO PUBLIC RADIO,,"PUBLIC BROADCASTING OF COLORADO, INC.",News/Talk,
88.7,K204BR,LAKE CITY,CO,DRL,0.051,37.99469444444445,107.32144444444444,D,MOUNTAIN GROWN PUBLIC RADIO,238.0,"NORTH FORK VALLEY PUBLIC RADIO, INC.",News/Adult Alternative,
88.7,K204DZ,DOVE CREEK,CO,NDIR,0.1,37.76552777777778,108.90313888888889,D,COLORADO PUBLIC RADIO,-42.0,SOUTHWEST COLORADO TV TRANSLATOR ASSOCIATION,News/Talk,
88.7,K204EX,PAONIA,CO,NDIR,0.062,38.85944444444445,107.59727777777778,D,LIGHT PRAISE RADIO,-281.6,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
88.7,K204GT,ESTES PARK,CO,NDIR,0.004,40.360527777777776,105.52052777777777,D,K-LOVE,20.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Ft. Collins-Greeley
88.9,K205BA,"RIDGWAY, ETC.",CO,NDIR,0.016,38.18636111111111,107.7756111111111,D,MOUNTAIN GROWN PUBLIC RADIO,31.0,"NORTH FORK VALLEY PUBLIC RADIO, INC.",News/Adult Alternative,
88.9,K205CK,GRAND JUNCTION,CO,NDIR,0.01,39.08941666666667,108.22644444444444,D,CSN INTERNATIONAL,862.0,CSN INTERNATIONAL,Religious Teaching,
88.9,K205CM,SALIDA,CO,OTS,0.1,38.74358333333333,106.19777777777779,D,THE LIGHT,263.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
88.9,K205FV,PLAINVIEW,CO,DRL,0.099,39.73302777777778,105.23719444444444,D,AIR1,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Denver-Boulder
88.9,K205FZ,STEAMBOAT SPRINGS,CO,DRL,0.01,40.45136111111111,106.75169444444444,D,THE COLORADO SOUND,,COMMUNITY RADIO OF NORTHERN COLORADO,Adult Alternative,
89.1,K206AZ,LEADVILLE,CO,NDIR,0.062,39.234722222222224,106.30030555555555,D,K-LOVE,-195.1,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
89.1,K206BD,JULESBURG,CO,NDIR,0.074,40.90497222222222,102.37544444444444,D,COMMUNITY RADIO,192.0,REGION 1 TRANSLATOR ASSOCIATION,News/Variety,
89.1,K206BE,GUNNISON,CO,NDIR,0.05,38.52913888888889,106.90669444444445,D,COLORADO PUBLIC RADIO,85.0,"PUBLIC BROADCASTING OF COLORADO, INC.",Classical,
89.1,K206BU,SEIBERT,CO,NDIR,0.25,39.30163888888889,102.8718611111111,D,THE LIGHT,,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.1,K206BX,WALSENBURG,CO,NDIR,0.2,37.6275,104.82194444444444,D,THE LIGHT,107.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.1,K206BZ,MANITOU SPRINGS,CO,DRL,0.099,38.76138888888889,104.785,D,,-485.0,Pikes Peak State College,Variety,Colorado Springs
89.1,K206EM,VAIL,CO,DRL,0.062,39.616083333333336,106.45002777777778,D,COLORADO PUBLIC RADIO,-228.0,"PUBLIC BROADCASTING OF COLORADO, INC.",Classical,
89.3,K207AS,PANDORA,CO,DRL,0.052,37.94108333333333,107.81588888888889,D,,-481.0,SAN MIGUEL EDUCATIONAL FUND,Variety/News/Talk,
89.3,K207AU,OPHIR,CO,DRL,0.052,37.85636111111111,107.83283333333333,D,,-387.0,SAN MIGUEL EDCUATIONAL FUND,Variety/News/Talk,
89.3,K207BI,LAMAR,CO,NDIR,0.25,38.03611111111111,102.59991666666666,D,THE LIGHT,129.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.3,K207BK,WALSH,CO,NDIR,0.125,37.38730555555556,102.27905555555556,D,THE LIGHT,,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.3,K207CK,BRECKENRIDGE,CO,DRL,0.249,39.459694444444445,105.98,D,LOCAL.CLASSICAL.CULTURAL,,"Summit Public Radio and TV, Inc.",Classical,
89.3,K207DT,BASALT,CO,DRL,0.028,39.310249999999996,106.9486388888889,D,ASPEN PUBLIC RADIO,,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk/Classical,
89.3,K207EO,GLENWOOD SPRINGS,CO,DRL,0.099,39.560249999999996,107.32058333333333,D,ASPEN PUBLIC RADIO,,"ROARING FORK PUBLIC RADIO, INC.",News/Talk,
89.5,K208CH,BURLINGTON,CO,NDIR,0.25,39.29472222222222,102.26083333333334,D,THE LIGHT,82.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.5,K208DP,NATHROP,CO,DRL,0.1,38.446638888888884,106.0111111111111,D,LOCAL.CLASSICAL.CULTURAL,611.0,"CHEYENNE MOUNTAIN PUBLIC BROADCAST HOUSE, INC",Classical,
89.5,K208DQ,ALMONT,CO,NDIR,0.016,38.524166666666666,106.90672222222223,D,LIGHT PRAISE RADIO,90.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.5,K208EG,ALAMOSA,CO,NDIR,0.17,37.45777777777778,105.86224999999999,D,FAMILY LIFE RADIO,37.8,Intentional Life Media,Contemporary Christian,
89.5,K208FS,FORT MORGAN,CO,NDIR,0.155,40.217194444444445,103.69661111111111,D,CSN INTERNATIONAL,73.5,CSN INTERNATIONAL,Religious Teaching,
89.7,K209BC,SAN ANTONIO,CO,DRL,0.048,36.85975,106.01919444444444,D,FAMILY LIFE RADIO,492.0,Intentional Life Media,Contemporary Christian,
89.7,K209ED,BRECKENRIDGE,CO,DRL,0.009,39.459694444444445,105.98,D,KUVO JAZZ,487.0,"ROCKY MOUNTAIN PUBLIC BROADCASTING NETWORK, INC.",Jazz/Variety,
89.7,K209EY,WOODY CREEK AREA,CO,DRL,0.008,39.310249999999996,106.94836111111111,D,ASPEN PUBLIC RADIO,86.6,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk/Classical,
89.7,K209FA,GLENWOOD SPRINGS,CO,NDIR,0.07,39.56202777777777,107.31763888888888,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
89.9,K210AY,"BUENA VISTA, ETC.",CO,DRL,0.078,38.74358333333333,106.19777777777779,D,COMMUNITY RADIO,374.0,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,
90.1,K210BG,CANON CITY,CO,NDIR,0.25,38.42222222222222,105.15194444444445,D,THE LIGHT,-99.5,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
89.9,K210BO,ASPEN,CO,DRL,0.013,39.22108333333333,106.81363888888889,D,K-LOVE,268.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
89.9,K210BS,GUNNISON,CO,NDIR,0.044,38.528305555555555,106.90475,D,COLORADO PUBLIC RADIO,86.0,"PUBLIC BROADCASTING OF COLORADO, INC.",News/Talk,
89.9,K210CC,LIMON,CO,NDIR,0.25,39.375277777777775,103.69522222222223,D,NATIONAL PUBLIC RADIO FOR SOUTHERN COLORADO,380.0,THE COLORADO COLLEGE,News/Talk/Variety,
89.9,K210CE,MESA,CO,DRL,0.017,39.08941666666667,108.22644444444444,D,K-LOVE,868.4,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.1,K211AW,MANITOU SPRINGS,CO,NDIR,0.086,38.86386111111111,104.90469444444444,D,NPR FOR SOUTHERN COLORADO,-694.0,THE COLORADO COLLEGE,News/Talk/Variety,Colorado Springs
90.1,K211BH,OURAY,CO,DRL,0.052,38.01580555555555,107.667,D,MOUNTAIN GROWN PUBLIC RADIO,-764.0,"NORTH FORK VALLEY PUBLIC RADIO, INC.",News/Adult Alternative,
90.1,K211EI,LAMAR,CO,DRL,0.205,38.03722222222222,102.59797222222221,D,CSN INTERNATIONAL,70.9,CSN INTERNATIONAL,Religious Teaching,
90.1,K211EQ,NEW CASTLE,CO,NDIR,0.075,39.56561111111111,107.51686111111111,D,THE LIGHT,,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
90.1,K211EX,BASALT,CO,DRL,0.025,39.35275,107.0931111111111,D,ASPEN PUBLIC RADIO,127.5,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk,
90.3,K212FN,LONE STAR,CO,NDIR,0.092,40.600833333333334,103.03241666666666,D,COMMUNITY RADIO,98.6,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,
90.3,K212FY,"VAIL, ETC.",CO,DRL,0.25,39.616083333333336,106.44975000000001,D,K-LOVE,-221.7,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.5,K213BX,NUCLA,CO,NDIR,0.016,38.25525,108.68952777777778,D,K-LOVE,257.4,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.5,K213CK,MONTROSE,CO,NDIR,0.01,38.38747222222222,107.67588888888889,D,CSN INTERNATIONAL,478.0,CSN INTERNATIONAL,Religious Teaching,
90.5,K213EG,LITTLETON,CO,DRL,0.003,39.729416666666665,105.23608333333334,D,LIGHT PRAISE RADIO,213.2,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,Denver-Boulder
90.5,K213EJ,HOLYOKE,CO,NDIR,0.134,40.51027777777778,102.35963888888888,D,COMMUNITY RADIO,105.0,REGION 1 TRANSLATOR ASSOCIATION,News/Variety,
90.7,K214CA,GRAND JUNCTION,CO,NDIR,0.01,39.08941666666667,108.22644444444444,D,FAMILY RADIO,,"FAMILY STATIONS, INC.",Religious Teaching,
90.7,K214DE,ANTONITO,CO,DRL,0.01,36.85975,106.01919444444444,D,STAR 88,731.0,"VCY AMERICA, INC.",Christian CHR + Rock,
90.7,K214FJ,Golden,CO,DRL,0.023,39.78472222222222,105.21611111111112,D,K-ROCKY 88.7,,"CEDAR COVE BROADCASTING, INC.",Variety,Denver-Boulder
90.9,K215AC,SNOWMASS VILLAGE,CO,DRL,0.02,39.21886111111111,106.90975,D,ASPEN PUBLIC RADIO,,"ROARING FORK PUBLIC RADIO, INC.",News/Talk/Classical,
90.9,K215AX,PAGOSA SPRINGS,CO,NDIR,0.01,37.192388888888885,107.09938888888888,D,VERTICAL RADIO,132.0,Educational Media Foundation,Contemporary Christian,
90.9,K215BC,THOMASVILLE,CO,NDIR,0.019,39.35330555555556,106.68391666666668,D,ASPEN PUBLIC RADIO,-431.0,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk/Classical,
90.9,K215BS,CRAIG,CO,DRL,0.051,40.56383333333333,107.612,D,K-LOVE,276.5,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.3,K212GJ,DILLON,CO,NDIR,0.082,39.61394444444445,106.06763888888888,D,K-LOVE,-285.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.9,K215DA,SILVER CLIFF,CO,DRL,0.013,38.12763888888889,105.36963888888889,D,THE LIGHT,,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
90.9,K215EM,EAGLE,CO,NDIR,0.05,39.64416666666666,106.86030555555556,D,AIR1,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
90.9,K215FM,FORT COLLINS,CO,DRL,0.15,40.54636111111111,105.19858333333333,D,INDIE 102.3,,"PUBLIC BROADCASTING OF COLORADO, INC.",Adult Alternative,Ft. Collins-Greeley
91.1,K216BF,ASPEN,CO,NDIR,0.019,39.22108333333333,106.81363888888889,D,ASPEN PUBLIC RADIO,258.0,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk/Classical,
91.1,K216BO,RANGELY,CO,DRL,0.023,40.15994444444444,108.98733333333334,D,COLORADO PUBLIC RADIO,193.0,"PUBLIC BROADCASTING OF COLORADO, INC.",News/Talk,
91.1,K216BP,MEEKER,CO,DRL,0.021,40.04302777777777,107.93422222222223,D,COLORADO PUBLIC RADIO,202.0,"PUBLIC BROADCASTING OF COLORADO, INC.",News/Talk,
91.1,K216DA,DOLORES,CO,DRL,0.09,37.32552777777778,108.24922222222223,D,KSJD DRY LAND COMMUNITY RADIO,350.8,"COMMUNITY RADIO PROJECT, INC.",Variety,
91.1,K216EF,FLORENCE,CO,DRL,0.1,38.42222222222222,105.15194444444445,D,LOCAL.CLASSICAL.CULTURAL,-90.0,"CHEYENNE MOUNTAIN PUBLIC BROADCAST HOUSE, INC",Classical,
91.1,K216ES,CARDIFF,CO,NDIR,0.014,39.53275,107.34227777777777,D,THE LIGHT,-22.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
91.1,K216FW,STEAMBOAT SPRINGS,CO,DRL,0.01,40.45441666666667,106.74336111111111,D,"WWFM, THE CLASSICAL NETWORK",534.1,Mercer County Community College,Classical,
91.1,K216GF,SILVERTON,CO,NDIR,0.045,37.813583333333334,107.66561111111112,D,FOUR CORNERS PUBLIC RADIO,-644.8,"KUTE, INC.",News/Talk/Adult Alternative,
91.3,K217EG,LAMAR,CO,NDIR,0.1,38.03722222222222,102.59797222222221,D,FAMILY LIFE RADIO,52.9,Intentional Life Media,Contemporary Christian,
91.3,K217FS,FRISCO,CO,NDIR,0.023,39.49638888888889,106.02919444444444,D,LIGHT PRAISE RADIO,-54.2,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
91.3,K217FY,PAONIA & HOTCHKISS,CO,NDIR,0.25,38.85552777777778,107.60755555555555,D,HEAR THE LIGHT,,UNITED MINISTRIES,Religious Teaching,
91.5,K218BE,OURAY,CO,DRL,0.1,38.04247222222222,107.67255555555556,D,COLORADO PUBLIC RADIO,-220.0,"PUBLIC BROADCASTING OF COLORADO, INC.",News/Talk,
91.5,K218BP,PARACHUTE,CO,DRL,0.014,39.44275,107.967,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
91.5,K218DB,VILAS,CO,NDIR,0.25,37.400305555555555,102.6193611111111,D,LIGHT PRAISE RADIO,47.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
91.5,K218DY,HOLYOKE,CO,NDIR,0.203,40.51027777777778,102.35963888888888,D,KING JESUS LIVES TODAY,95.0,"TRI-STATE BROADCASTING ASSOCIATION, INC.",Contemporary Christian,
91.5,K218FE,REDSTONE,CO,DRL,0.02,39.23886111111111,107.21783333333333,D,ASPEN PUBLIC RADIO,-169.3,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk,
91.5,K218FG,BASALT,CO,DRL,0.025,39.35275,107.0931111111111,D,ASPEN PUBLIC RADIO,125.5,PITKIN COUNTY TRANSLATOR DEPARTMENT,News/Talk,
91.7,K219AW,MEEKER,CO,NDIR,0.023,40.04441666666666,107.93813888888889,D,K-LOVE,177.7,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
91.7,K219DH,GRAND JUNCTION,CO,DRL,0.01,39.08941666666667,108.22644444444444,D,REJOICE RADIO,868.0,"PENSACOLA CHRISTIAN COLLEGE, INC.",Religious Teaching,
91.7,K219DX,LEADVILLE,CO,NDIR,0.062,39.234722222222224,106.30030555555555,D,COMMUNITY RADIO,-192.1,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,
91.7,K219LF,IDAHO SPRINGS,CO,DRL,0.026,39.72913888888889,105.23608333333334,D,COMMUNITY RADIO,229.2,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,Denver-Boulder
91.9,K220AH,GUNNISON,CO,NDIR,0.05,38.52333333333333,106.90755555555556,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
91.9,K220BM,RANGELY,CO,DRL,0.028,40.158277777777776,108.94955555555556,D,K-LOVE,188.8,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
91.9,K220DE,WINDSOR,CO,DRL,0.01,40.49330555555556,105.1816388888889,D,LIGHT PRAISE RADIO,325.5,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,Ft. Collins-Greeley
91.9,K220DZ,DOLORES,CO,DRL,0.067,37.468583333333335,108.54730555555555,D,TRIBAL RADIO,,SOUTHWEST COLORADO TV TRANSLATOR ASSOCIATION,Ethnic,
91.9,K220GA,LAMAR,CO,NDIR,0.182,38.03611111111111,102.59963888888889,D,YOU'RE WITH FAMILY,,GREAT PLAINS CHRISTIAN RADIO,Contemporary Christian/Religious Teaching,
91.9,K220GH,LAKE GEORGE,CO,DRL,0.075,39.05025,105.51444444444445,D,THE LIGHT,618.0,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
91.9,K220IJ,YUMA,CO,NDIR,0.14,40.02444444444444,102.66658333333334,D,CSN INTERNATIONAL,97.0,CSN INTERNATIONAL,Religious Teaching,
91.9,K220IK,LIMON,CO,NDIR,0.075,39.376111111111115,103.69522222222223,D,CSN INTERNATIONAL,,CSN INTERNATIONAL,Religious Teaching,
91.9,K220IM,BRUSH,CO,NDIR,0.25,40.274972222222225,103.643,D,LIGHT PRAISE RADIO,49.7,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
92.3,K222AD,CORTEZ,CO,NDIR,0.25,37.35,108.55286111111111,D,NEWSTALK 740,,"Hutton Broadcasting, LLC",Talk,
91.9,K220IY,LAFAYETTE,CO,NDIR,0.115,40.23997222222222,105.05691666666667,D,LIGHT PRAISE RADIO,99.1,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,Denver-Boulder
91.9,K220JN,GRANBY,CO,DRL,0.115,40.03886111111111,105.89222222222223,D,COMMUNITY RADIO,96.5,COMMUNITY RADIO FOR NORTHERN COLORADO,News/Variety,
92.1,K221GI,GREELEY,CO,NDIR,0.25,40.43747222222222,104.72413888888889,D,CATHOLIC RADIO,,"Catholic Radio Network, Inc.",Religious Teaching,Ft. Collins-Greeley
92.3,K222AJ,VAIL,CO,DRL,0.099,39.616083333333336,106.44975000000001,D,SKI COUNTRY,-219.0,"ALWAYSMOUNTAINTIME, LLC",Country,
92.3,K222AN,BASALT,CO,DRL,0.022,39.35275,107.0931111111111,D,COLORADO PUBLIC RADIO,128.5,PITKIN COUNTY TRANSLATOR DEPARTMENT,Classical,
92.3,K222BQ,GRAYMONT,CO,DRL,0.07,39.67052777777778,105.91388888888889,D,KRYSTAL 93,254.5,KRYSTAL BROADCASTING,Adult Alternative,
92.3,K222CP,DURANGO,CO,NDIR,0.25,37.28472222222222,107.87727777777778,D,KISS COUNTRY,,"Hutton Broadcasting, LLC",Country,
92.5,K223BR,MONTROSE,CO,NDIR,0.041,38.516666666666666,107.85283333333332,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
92.5,K223CU,COLORADO SPRINGS,CO,DRL,0.07,38.745805555555556,104.86080555555554,D,,,"NPG LICENSES, LLC",News/Talk,Colorado Springs
92.7,K224FE,GRAND JUNCTION,CO,NDIR,0.25,39.12636111111111,108.63730555555556,D,NEWSRADIO 1100,,"MBC GRAND BROADCASTING, INC.",Talk,
92.9,K225AZ,ALAMOSA,CO,NDIR,0.01,37.48861111111111,105.85919444444444,D,,,TURBO TECHNICAL SERVICES,Variety,
92.9,K225BS,DENVER,CO,DRL,0.099,39.77222222222222,104.98275,D,,,OPEN MEDIA FOUNDATION,Variety,
93.5,K228FZ,STERLING,CO,NDIR,0.25,40.5325,103.12327777777777,D,FARM RADIO,,NORTHEAST COLORADO BROADCASTING LLC,Talk,
92.9,K225CZ,BOULDER,CO,DRL,0.25,40.011916666666664,105.18833333333333,D,,,RADIO 74 INTERNATIONALE,Religious Teaching,Denver-Boulder
93.1,K226AH,FRISCO,CO,DRL,0.15,39.63469444444444,106.44697222222223,D,KRYSTAL 93,,"KRYSTAL BROADCASTING, INC.",Adult Alternative,
93.1,K226BU,ASPEN,CO,DRL,0.012,39.19638888888888,106.80419444444445,D,THUNDER 93.5,,Roaring Fork Broadcasting Company LLC,Classic Hits,
93.1,K226BV,OLD SNOWMASS,CO,DRL,0.01,39.315527777777774,106.9595,D,THE MAMMOTH KSNO,66.8,Roaring Fork Broadcasting Company LLC,Adult Alternative,
93.1,K226BW,BASALT,CO,DRL,0.01,39.35275,107.0931111111111,D,INDIE 102.3,125.5,PITKIN COUNTY TRANSLATOR DEPARTMENT,Adult Alternative,
93.1,K226CD,GLENWOOD SPRINGS,CO,NDIR,0.013,39.56191666666666,107.31780555555555,D,CAT COUNTRY,,Roaring Fork Broadcasting Company LLC,Country,
93.1,K226CI,BRECKENRIDGE,CO,DRL,0.13,39.55608333333333,106.11527777777778,D,KRYSTAL 93,,KRYSTAL BROADCASTING,Adult Alternative,
93.1,K226DA,YUMA,CO,NDIR,0.25,40.02444444444444,102.66666666666667,D,FARM RADIO,,NORTHEAST COLORADO BROADCASTING LLC,Talk,
93.3,K227DI,PUEBLO,CO,NDIR,0.041,38.3725,104.56108333333333,D,,,Pikes Peak State College,Variety,Pueblo
93.5,K228AG,LEADVILLE,CO,DRL,0.107,39.26497222222222,106.18222222222222,D,KDNK 88.1 COMMUNITY RADIO,546.0,"CARBONDALE COMMUNITY ACCESS RADIO, INC",Variety,
93.5,K228DL,WRAY,CO,NDIR,0.074,40.054138888888886,102.22572222222223,D,COMMUNITY RADIO,176.0,REGION 1 TRANSLATOR ASSOCIATION,News/Variety,
93.5,K228EM,COLORADO SPRINGS,CO,NDIR,0.25,38.810249999999996,104.88219444444444,D,JAZZ 93.5,,"CHEYENNE MOUNTAIN PUBLIC BROADCAST HOUSE, INC",Jazz,Colorado Springs
93.5,K228EV,MONTROSE,CO,NDIR,0.25,38.46888888888889,107.88533333333334,D,95.7 THE MONKEY,,"PROFESSIONAL ANTENNA, TOWER AND TRANSLATOR SERVICE (PATTS)",Oldies,
93.5,K228EZ,FORT COLLINS,CO,DRL,0.009,40.54636111111111,105.19858333333333,D,,379.4,FIRESIDE EDUCATIONAL GROUP,Adult Alternative,Ft. Collins-Greeley
93.7,K229AC,NEDERLAND,CO,NDIR,0.028,39.972750000000005,105.52080555555555,D,,-188.2,"BOULDER COMMUNITY BROADCAST ASSOCIATION, INC.",Variety,Denver-Boulder
93.7,K229AH,GRAND JUNCTION,CO,NDIR,0.01,39.06663888888889,108.7465,D,LIGHT PRAISE RADIO,428.9,"Educational Communications of Colorado Springs, Inc.",Contemporary Christian,
