frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
89.5,K208GF,THERMOPOLIS,WY,DRL,0.25,43.651805555555555,108.25258333333333,D,PILGRIM RADIO,57.7,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
89.7,K209CS,CASPER,WY,DRL,0.01,42.740500000000004,106.36,D,REJOICE RADIO,,"PENSACOLA CHRISTIAN COLLEGE, INC.",Religious Teaching,
89.9,K210AM,"SHERIDAN, ETC.",WY,NDIR,0.075,44.79830555555555,106.93144444444445,D,YELLOWSTONE PUBLIC RADIO,,EDUCATIONAL MEDIA FOUNDATION,News/Classical,
89.9,K210EL,DIAMONDVILLE,WY,NDIR,0.023,41.83688888888889,110.5021111111111,D,PILGRIM RADIO,270.1,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
90.3,K212GA,EVANSTON,WY,NDIR,0.01,41.352444444444444,110.90794444444445,D,CSN INTERNATIONAL,,CSN INTERNATIONAL,Religious Teaching,
90.5,K213EL,LARAMIE,WY,DRL,0.023,41.31083333333333,105.4538888888889,D,RADIO BY GRACE,300.5,"MOUNTAIN COMMUNITY TRANSLATORS, LLC",Religious Teaching,
90.5,K213EZ,RIVERTON,WY,DRL,0.071,42.718,108.15341666666667,D,CLASSICAL WYOMING,233.3,UNIVERSITY OF WYOMING,Classical,
90.7,K214DI,CASPER,WY,NDIR,0.01,42.740944444444445,106.30672222222222,D,AIR1,,"CEDAR COVE BROADCASTING, INC.",Soft Christian Contemporary,
90.7,K214EZ,WORLAND,WY,NDIR,0.062,44.06663888888889,107.86452777777777,D,YELLOWSTONE PUBLIC RADIO,122.8,MONTANA STATE UNIVERSITY - BILLINGS,News/Classical,
90.9,K215FF,ROCK SPRINGS,WY,NDIR,0.05,41.65661111111111,109.15955555555556,D,K-LOVE,,University of Wyoming,Contemporary Christian,
91.3,K217BP,DUBOIS,WY,DRL,0.099,43.49966666666667,109.68875,D,WYOMING PUBLIC RADIO,,UNIVERSITY OF WYOMING,News/Classical,
91.3,K217DG,RAWLINS,WY,NDIR,0.062,41.77108333333333,107.23811111111111,D,CSN INTERNATIONAL,,CSN INTERNATIONAL,Religious Teaching,
91.3,K217EY,LARAMIE,WY,NDIR,0.013,41.28497222222222,105.44525,D,BIBLE BROADCASTING NETWORK,274.8,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,
91.5,K218ES,GREYBULL,WY,DRL,0.084,44.81772222222222,107.90313888888889,D,YELLOWSTONE PUBLIC RADIO,747.0,MONTANA STATE UNIVERSITY - BILLINGS,News/Classical,
91.7,K219CA,CASPER,WY,DRL,0.01,42.74133333333334,106.30916666666667,D,FAMILY RADIO,,"FAMILY STATIONS, INC.",Religious Teaching,
91.7,K219KZ,WORLAND,WY,DRL,0.17,44.0655,107.86258333333333,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
91.9,K220DK,BUFFALO,WY,DRL,0.125,44.34719444444445,106.72422222222222,D,YELLOWSTONE PUBLIC RADIO,-59.0,MONTANA STATE UNIVERSITY - BILLINGS,News/Classical,
91.9,K220GP,LANDER,WY,DRL,0.083,42.90577777777778,108.70594444444444,D,WYOMING PUBLIC RADIO,,UNIVERSITY OF WYOMING,News/Classical,
92.1,K221DT,"THAYNE, AFTON",WY,DRL,0.01,43.10519444444444,111.12325,D,,702.0,STAR VALLEY CHRISTIAN RADIO,Contemporary Christian,
92.5,K223DD,KEMMERER,WY,NDIR,0.25,41.83827777777778,110.50377777777778,D,THE SPUR,,"SVI MEDIA, LLC",Country,
92.7,K224DT,WHEATLAND,WY,NDIR,0.25,42.05716666666667,104.96386111111111,D,KICKIN COUNTRY 1340,48.4,"SMITH BROADCASTING, INC.",Country,
92.9,K225CO,GREYBULL,WY,DRL,0.25,44.810694444444444,107.92288888888889,D,GOOD TIME OLDIES,,"Legend Communications of Wyoming, LLC",Oldies,
93.1,K226BN,LYMAN,WY,DRL,0.019,41.10633333333333,110.20902777777778,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
93.3,K227BB,WORLAND,WY,DRL,0.075,44.06663888888889,107.86452777777777,D,WYOMING PUBLIC RADIO,127.8,UNIVERSITY OF WYOMING,News/Classical,
93.3,K227BU,DOUGLAS,WY,NDIR,0.15,42.7605,105.40247222222223,D,"CLASSICS 93.3FM AM1470, KKTY",-54.8,"DOUGLAS BROADCASTING, INC.",Classic Hits,
93.5,K228AB,EVANSTON,WY,DRL,0.001,41.353833333333334,110.91127777777778,D,WYOMING PUBLIC RADIO,413.3,UNIVERSITY OF WYOMING,News/Classical,
93.5,K228ED,THERMOPOLIS,WY,NDIR,0.062,43.65188888888889,108.25261111111111,D,CSN INTERNATIONAL,55.8,CSN INTERNATIONAL,Religious Teaching,
94.1,K231BW,WORLAND,WY,NDIR,0.05,44.06663888888889,107.86452777777777,D,WYOMING PUBLIC RADIO,140.8,UNIVERSITY OF WYOMING,News/Classical,
94.3,K232CT,GILLETTE,WY,DRL,0.14,44.20941666666667,105.46775,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
94.3,K232CU,GREEN RIVER,WY,NDIR,0.013,41.497194444444446,109.34402777777777,D,PILGRIM RADIO,,University of Wyoming,Contemporary Christian,
94.3,K232FV,NEWCASTLE,WY,NDIR,0.25,43.8325,104.21888888888888,D,REAL COUNTRY AM 1240 & FM 94.3,,,Country,
94.5,K233CZ,JACKSON,WY,DRL,0.099,43.46158333333334,110.75408333333333,D,BOTT RADIO NETWORK,,"COMMUNITY BROADCASTING, INC.",Religious Teaching,
94.7,K234AH,CHEYENNE,WY,NDIR,0.25,41.10052777777778,105.02525,D,YOUR NETWORK OF PRAISE,121.8,"Hi-Line Radio Fellowship, Inc.",Religious Teaching,Cheyenne
95.1,K236BN,CODY,WY,DRL,0.01,44.49605555555556,109.15319444444445,D,PILGRIM RADIO,567.1,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
95.1,K236CX,CASPER,WY,NDIR,0.25,42.85605555555556,106.36197222222222,D,K2 RADIO,,"Townsquare License, LLC",Talk,
95.3,K237CP,LANDER,WY,NDIR,0.076,42.81772222222222,108.72788888888888,D,,-25.0,Edwards Communications LC,,
95.3,K237FD,EVANSTON,WY,DRL,0.011,41.35333333333333,110.90877777777779,D,PILGRIM RADIO,472.2,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
95.9,K240DW,SHERIDAN,WY,NDIR,0.25,44.62327777777778,107.11755555555555,D,THE EDGE,354.3,"LOVCOM, INC.",Contemporary Hit Radio,
95.9,K240EK,JACKSON,WY,NDIR,0.013,43.46241666666667,110.75158333333333,D,,221.8,UNIVERSITY OF WYOMING,Variety,
95.9,K240EW,CASPER,WY,NDIR,0.25,42.743611111111115,106.30916666666667,D,,,"MT.  RUSHMORE BROADCASTING, INC.",Talk,
96.3,K242BU,JACKSON,WY,DRL,0.014,43.46158333333334,110.75352777777778,D,LA NUEVA,,"JACKSON HOLE RADIO, LLC",Regional Mexican,
96.7,K244CG,CODY,WY,DRL,0.25,44.49772222222222,109.15402777777778,D,,,"Legend Communications of Wyoming, LLC",Talk/Sports,
96.7,K244DP,LANDER,WY,DRL,0.135,42.90661111111111,108.70594444444444,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
96.7,K244EU,THERMOPOLIS,WY,NDIR,0.041,43.67022222222222,108.2615,D,WYOMING'S HOT SPOT,,ROBERT R SPAIN,Talk,
96.7,K244FN,LARAMIE,WY,NDIR,0.25,41.28747222222222,105.44441666666667,D,NEW COUNTRY 96.7,,"APPALOOSA BROADCASTING COMPANY, INC.",Country,
96.9,K245BH,"COWLEY, ETC.",WY,DRL,0.25,44.81605555555555,107.90397222222222,D,PILGRIM RADIO,763.8,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
97.1,K246CI,CHEYENNE,WY,NDIR,0.25,41.13580555555556,104.80252777777777,D,STAR 97.1,,iHeartMedia,Adult Contemporary,Cheyenne
97.1,K246CZ,"BIG PINEY, LA BARGE",WY,NDIR,0.01,42.32486111111111,110.31994444444445,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
97.3,K247BC,JACKSON,WY,NDIR,0.011,43.46241666666667,110.75158333333333,D,THE RANGE,221.8,UNIVERSITY OF WYOMING,Classic Rock,
97.5,K248CZ,CHEYENNE,WY,NDIR,0.25,41.13580555555556,104.80247222222222,D,,,"Montgomery Broadcasting, LLC",Sports,Cheyenne
97.7,K249CW,FREEDOM,WY,DRL,0.048,43.02297222222222,111.07325,D,CLASSY 97,-76.0,LOWER STAR VALLEY TV ASSOCIATION,Adult Contemporary,
98.5,K253AZ,GILLETTE,WY,NDIR,0.115,44.20941666666667,105.46833333333333,D,Q 104.9,114.5,BILL RAWLINGS,Contemporary Hit Radio,
98.9,K255DH,RAWLINS,WY,NDIR,0.25,41.78447222222222,107.26322222222223,D,RAWLINS RADIO 92.7 FM / 1240 AM,,"MT.  RUSHMORE BROADCASTING, INC.",Rock,
99.1,K256CI,BONDURANT,WY,NDIR,0.1,43.117416666666664,110.27877777777778,D,,-75.3,UNIVERSITY OF WYOMING,Variety,
99.3,K257DP,PINEDALE,WY,DRL,0.14,42.84408333333334,109.92541666666668,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
99.3,K257EO,SHERIDAN,WY,NDIR,0.2,44.796055555555554,106.94061111111111,D,PILGRIM RADIO,-26.7,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
99.3,K257FT,TETON VILLAGE,WY,NDIR,0.1,43.60908333333334,110.82936111111111,D,I MIX 92.3,217.0,"TED W. AUSTIN, JR.",Contemporary Hit Radio,
99.5,K258DN,ORCHARD VALLEY,WY,DRL,0.25,41.11694444444444,104.66916666666667,D,TALK RADIO,,"Townsquare License, LLC",Talk,Cheyenne
99.5,K258DV,CASPER,WY,NDIR,0.01,42.74077777777778,106.30666666666666,D,K-LOVE,,"MOUNTAIN COMMUNITY TRANSLATORS, LLC",Contemporary Christian,
99.7,K259CP,HOBACK JUNCTION,WY,DRL,0.099,43.46158333333334,110.75408333333333,D,JACKSON'S NEWS TALK,328.7,"TED W. AUSTIN, JR.",News/Talk,
99.9,K260DA,TORRINGTON,WY,NDIR,0.25,41.99466666666667,104.20188888888889,D,CINCH COUNTRY 1490AM/99.9 FM,,"KATH BROADCASTING CO., LLC",Country,
100.3,K262AI,LARAMIE,WY,NDIR,0.013,41.28747222222222,105.44413888888889,D,CSN INTERNATIONAL,305.5,CSN INTERNATIONAL,Religious Teaching,
100.7,K264DC,JACKSON,WY,NDIR,0.25,43.46175,110.75352777777778,D,KZ95 CLASSIC HITS,,"JACKSON HOLE RADIO, LLC",Classic Hits,
101.1,K266CC,CHEYENNE,WY,NDIR,0.25,41.15958333333333,104.72216666666667,D,AIR1,,Educational Media Foundation,Contemporary Christian,Cheyenne
101.3,K267BV,JACKSON,WY,NDIR,0.25,43.462138888888894,110.75352777777778,D,BYU- IDAHO RADIO 94.3,,"TED W. AUSTIN, JR.",News/Talk/Classical,
101.7,K269DE,BUFFALO,WY,NDIR,0.01,44.34111111111111,106.80694444444444,D,PILGRIM RADIO,288.5,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
101.7,K269EG,RAWLINS,WY,DRL,0.207,41.770777777777774,107.23863888888889,D,PILGRIM RADIO,,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
101.7,K269GA,WILSON,WY,NDIR,0.125,43.49241666666667,110.95547222222223,D,I MIX 92.3,317.0,"TED W. AUSTIN, JR.",Contemporary Hit Radio,
101.9,K270CT,CASPER,WY,NDIR,0.25,42.85605555555556,106.36197222222222,D,AM 1400 THE COWBOY,,"Townsquare License, LLC",Country,
102.3,K272BI,"MOUNTAIN VIEW, ETC.",WY,NDIR,0.067,41.11383333333333,110.23402777777778,D,LATINO 106.1,257.0,CENTRAL WYOMING COLLEGE,Contemporary Hit Radio,
102.3,K272EU,CODY,WY,DRL,0.032,44.49688888888889,109.15347222222223,D,THE COUNTRY SUPERSTATION 100.3/102.3,565.9,"Legend Communications of Wyoming, LLC",Country,
102.5,K273BY,RIVERTON,WY,NDIR,0.115,43.04383333333333,108.44036111111112,D,PILGRIM RADIO,79.7,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
102.9,K275AB,FREEDOM,WY,DRL,0.01,43.11102777777778,111.1243611111111,D,Q-92,,LOWER STAR VALLEY TV ASSOCIATION,Adult Contemporary,
102.9,K275BN,JACKSON,WY,DRL,0.01,43.492694444444446,110.95547222222223,D,96.1 & 102.1 THE WOLF,310.8,"RICH BROADCASTING IDAHO LS, LLC",Country,
103.1,K276AW,LUSK,WY,NDIR,0.011,42.76411111111111,104.76466666666667,D,TORRINGTON'S HOT COUNTRY,9.0,LUSK TV CLUB,Country,
103.5,K278CV,ROCK SPRINGS,WY,DRL,0.25,41.424388888888885,109.13233333333332,D,UNFORGETTABLE MEMORIES,,"BIG THICKET BROADCASTING COMPANY OF WYOMING, INC.",Adult Standards,
103.5,K278CJ,BUFFALO,WY,NDIR,0.25,44.34663888888889,106.72505555555556,D,CLASSIC HIT COUNTRY,,"Legend Communications of Wyoming, LLC",Country,
103.5,K278CM,LARAMIE,WY,NDIR,0.25,41.30997222222222,105.45525,D,WYOMING SOUNDS,,UNIVERSITY OF WYOMING,Variety,
103.9,K280CS,MAMMOTH HOT SPRINGS,WY,DRL,0.044,44.932138888888886,110.70630555555556,D,YELLOWSTONE PUBLIC RADIO,306.0,MAMMOTH COMMUNITY TV & FM ASSOC.,News/Classical,
103.9,K280EG,FREEDOM,WY,NDIR,0.01,43.02297222222222,111.07325,D,,-73.0,Brigham Young University-Idaho,,
103.9,K280GK,SHERIDAN,WY,NDIR,0.25,44.62327777777778,107.11755555555555,D,NEWSTALK 930 AM & 103.9 FM,,"LOVCOM, INC.",Talk,
104.1,K281BF,RIVERTON,WY,NDIR,0.091,42.8205,108.72677777777778,D,WYOMING'S BIG COUNTRY 93.9,-92.5,Edwards Communications LC,Country,
104.1,K281DD,CHEYENNE,WY,NDIR,0.25,41.13580555555556,104.80247222222222,D,AIR1,,EDUCATIONAL MEDIA FOUNDATION,Soft Christian Contemporary,Cheyenne
104.7,K284CJ,WORLAND,WY,NDIR,0.25,44.05938888888888,107.85425,D,,,"Legend Communications of Wyoming, LLC",Talk,
104.9,K285AF,MAMMOTH HOT SPRINGS,WY,NDIR,0.047,44.93380555555555,110.70713888888889,D,YELLOWSTONE PUBLIC RADIO,303.0,MAMMOTH COMMUNITY TV & ASSOCIATION,News/Classical,
104.9,K285DF,AFTON,WY,DRL,0.076,42.63602777777778,110.99241666666667,D,BYU- IDAHO RADIO 94.3,-34.0,Brigham Young University-Idaho,News/Talk/Classical,
104.9,K285FG,ROCK SPRINGS,WY,NDIR,0.25,41.497194444444446,109.34402777777777,D,COUGAR RADIO,331.8,WAGONWHEEL COMMUNICATIONS CORPORATION,Soft AC,
105.5,K288AV,"MOUNT VIEW, ETC.",WY,NDIR,0.218,41.11383333333333,110.23402777777778,D,KTYN 91.9 FM,275.0,CENTRAL WYOMING COLLEGE,Oldies,
105.5,K288DQ,"MAMMOTH HOT SPRINGS,",WY,DRL,0.038,44.932138888888886,110.70630555555556,D,96.9 THE MOUNTAIN,304.0,MAMMOTH COMMUNITY TV AND FM ASSOC.,Adult Alternative,
105.7,K289AF,FREEDOM,WY,DRL,0.01,43.11102777777778,111.1243611111111,D,FM 100,697.0,LOWER STAR VALLEY TV ASSOCIATION,Soft AC,
105.9,K290BL,SHERIDAN,WY,DRL,0.25,44.622166666666665,107.11644444444444,D,Z-94,353.4,"LOVCOM, INC.",Rock,
105.9,K290BM,BUFFALO,WY,DRL,0.25,44.348305555555555,106.69225,D,Z-94 - WYOMING'S BEST CLASSIC ROCK,,"LOVCOM, INC.",Classic Rock,
105.9,K290BT,JACKSON,WY,NDIR,0.01,43.49102777777778,110.95575000000001,D,BYU- IDAHO RADIO 94.3,337.5,Brigham Young University-Idaho,News/Talk/Classical,
106.3,K292BA,DUBOIS,WY,DRL,0.05,43.49161111111111,109.65069444444445,D,WYOMING'S BIG COUNTRY,11.0,"RIVERTON BCNG CO., INC.",Country,
106.3,K292BQ,MAMMOTH,WY,NDIR,0.047,44.93380555555555,110.70713888888889,D,XL COUNTRY,299.0,MAMMOTH COMMUNITY TV AND FM ASSOC.,Country,
106.3,K292DN,NEWCASTLE,WY,DRL,0.031,43.83691666666667,104.22769444444445,D,107-1 KSLT,-6.0,University of Northwestern - St. Paul,Contemporary Christian,
106.3,K292DZ,SHERIDAN,WY,NDIR,0.25,44.62327777777778,107.11755555555555,D,Z-94 - WYOMING'S BEST CLASSIC ROCK,,"LOVCOM, INC.",Classic Rock,
106.3,K292EY,FREEDOM,WY,NDIR,0.01,43.11102777777778,111.1243611111111,D,94.1 KODJ,696.0,LOWER STAR VALLEY TV ASSOCIATION,Classic Hits,
106.7,K294BD,GILLETTE,WY,NDIR,0.25,44.24305555555556,105.53916666666666,D,NEWS RADIO 1270 AM/107.5 FM,,"LEGEND COMMUNICATIONS OF WYOMING, LLC",Talk/Sports,
106.7,K294CN,ALPINE,WY,DRL,0.12,43.10491666666667,111.12269444444443,D,WYOMING PUBLIC RADIO,,"SVI MEDIA, LLC",News/Classical,
106.9,K295CP,SHERIDAN,WY,NDIR,0.25,44.62327777777778,107.11755555555555,D,"106.9 FM AND 14-10 AM, KWYO SHERIDAN",,"LOVCOM, INC.",Country,
107.1,K296EF,MAMMOTH HOT SPRINGS,WY,DRL,0.079,44.93158333333333,110.70602777777778,D,CAT COUNTRY 102.9,314.0,MAMMOTH COMMUNITY TV & FM ASSOC.,Country,
107.1,K296EJ,FREEDOM,WY,DRL,0.01,43.02297222222222,111.07325,D,KUPI -  IDAHO'S BEST COUNTRY,-72.0,LOWER STAR VALLEY T.V. ASSOCIATION,Country,
107.1,K296GL,TETON COUNTY,WY,NDIR,0.01,43.49102777777778,110.95575000000001,D,BYU - IDAHO RADIO 94.3,336.5,Brigham Young University-Idaho,News/Talk/Classical,
107.3,K297AV,CASPER,WY,NDIR,0.25,42.88161111111111,106.2875,D,HIT RADIO 107.3 FM/99.3 FM,-12.0,"DOUGLAS BROADCASTING, INC.",Hot AC,
107.5,K298AY,WHEATLAND,WY,DRL,0.095,42.04355555555556,104.96747222222223,D,PILGRIM RADIO,,UNIVERSITY OF WYOMING,Contemporary Christian,
107.5,K298CH,"MOUNT VIEW, ETC.",WY,NDIR,0.218,41.105333333333334,110.21072222222223,D,Z104,,UNIVERSITY OF WYOMING,Country,
107.5,K298CX,AFTON,WY,NDIR,0.25,42.632416666666664,110.99102777777777,D,THE SPUR,,"SVI Media, LLC",Country,
107.7,K299AG,ROCK SPRINGS,WY,NDIR,0.05,41.65661111111111,109.15955555555556,D,PILGRIM RADIO,,"Hi-Line Radio Fellowship, Inc.",Contemporary Christian,
107.7,K299BC,LANDER,WY,NDIR,0.25,42.82077777777778,108.76538888888889,D,1330AM & 107.7FM,-123.8,"Kairos Broadcasting, LLC",Country,
98.3,KADQ-FM,EVANSTON,WY,NDIR,1.2,41.352722222222226,110.90933333333334,C2,WILDLIFE 98.3,454.0,"FRANDSEN MEDIA COMPANY, LLC",Classic Rock,
88.9,KAIW,SARATOGA,WY,NDIR,0.58,41.630250000000004,106.53413888888889,C2,WYOMING PUBLIC RADIO,996.3,UNIVERSITY OF WYOMING,News/Talk/Adult Alternative,
88.3,KAIX,CASPER,WY,NDIR,3.7,42.74052777777778,106.30722222222222,C1,AIR1,558.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
97.3,KAML-FM,GILLETTE,WY,NDIR,100.0,43.999138888888886,105.25469444444444,C0,KAML-FM TODAY`S HIT MUSIC 97.3,334.7,"LEGEND COMMUNICATIONS OF WYOMING, LLC",Hot AC,
104.1,KANT,GUERNSEY,WY,NDIR,36.0,42.346250000000005,105.03494444444445,C2,THE PEAK 104.1,171.9,PEAK RADIO LLC,Adult Hits,
102.9,KARS-FM,LARAMIE,WY,NDIR,100.0,40.876916666666666,105.69608333333333,C1,POWER 102.9,248.0,The Fort Collins/Lafayette Divestiture Trust,Contemporary Hit Radio,Ft. Collins-Greeley
106.9,KASS,CASPER,WY,NDIR,100.0,42.74358333333333,106.30919444444444,C,KICK 107,538.0,"MT. RUSHMORE BROADCASTING, INC.",Classic Rock,
98.7,KAWR,RELIANCE,WY,NDIR,1.3,41.49663888888889,109.34602777777778,C3,AIR1,325.0,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,
89.7,KAXG,GILLETTE,WY,NDIR,0.4,44.20941666666667,105.46830555555556,A,YOUR NETWORK OF PRAISE,,"HI-LINE RADIO FELLOWSHIP, INC.",Religious Teaching,
93.7,KAZY,CHEYENNE,WY,NDIR,25.0,41.13441666666667,104.69272222222223,C3,93.7 KAZY,35.0,FREISLAND BROADCASTING CORP.,Rock,Cheyenne
102.1,KBDY,HANNA,WY,NDIR,0.63,41.63352777777778,106.5261388888889,C2,THE BANDIT 102,1050.0,TOGA RADIO LLC,Country,
103.3,KBEN-FM,COWLEY,WY,NDIR,100.0,44.57022222222223,108.81983333333334,C0,THE RANGE,427.0,Heart Mountain Broadcasting LLC,Country,
106.3,KBMG,EVANSTON,WY,NDIR,89.0,40.87105555555556,110.996,C,LATINO 106.3,647.0,ALPHA MEDIA LICENSEE LLC,Contemporary Hit Radio,
88.3,KBTG,BUFFALO,WY,NDIR,0.22,44.33530833333334,106.68744722222223,A,,-70.0,Buffalo Baptist Church,,
90.5,KBUW,BUFFALO,WY,NDIR,0.43,44.34719444444445,106.72422222222222,A,WYOMING PUBLIC RADIO,-60.0,UNIVERSITY OF WYOMING,News/Classical,
95.1,KCGY,LARAMIE,WY,NDIR,100.0,41.31027777777778,105.45458333333333,C,Y 95 COUNTRY,332.0,"Townsquare License, LLC",Country,
89.9,KBYA,AFTON,WY,NDIR,0.68,42.632694444444446,110.9918611111111,A,BYU- IDAHO RADIO 94.3,80.0,Brigham Young University-Idaho,News/Talk/Classical,
104.1,KCGL,POWELL,WY,NDIR,100.0,44.49494444444444,109.15347222222223,C,THE EAGLE 104.1,547.0,"LEGEND COMMUNICATIONS OF WYOMING, LLC",Classic Hits,
95.7,KCOV-LP,Gillette,WY,NDIR,0.1,44.28944444444444,105.50027777777778,LP100,,7.0,First Presbyterian Church,Religious Teaching,
90.3,KCSP-FM,CASPER,WY,NDIR,100.0,42.74052777777778,106.30722222222222,C,PILGRIM RADIO,593.0,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,
92.1,KCWB,BYRON,WY,NDIR,100.0,44.49772222222222,109.15402777777778,C,THE COWBOY 92.1,574.7,"Legend Communications of Wyoming, LLC",Country,
88.1,KCWC-FM,RIVERTON,WY,OTS,3.0,42.583000000000006,108.71066666666667,C2,RUSTLER RADIO,442.0,CENTRAL WYOMING COLLEGE,Contemporary Hit Radio,
97.7,KCYA,ROLLING HILLS,WY,NDIR,3.6,42.741055555555555,106.30916666666667,C2,,506.0,COCHISE MEDIA LICENSES LLC,Oldies,
101.5,KDDV-FM,WRIGHT,WY,NDIR,100.0,43.999138888888886,105.25469444444444,C0,THE DRIVE 101.5 PURE CLASSIC ROCK,334.7,"Legend Communications of Wyoming, LLC",Classic Rock,
97.5,KDLY,LANDER,WY,NDIR,62.0,42.82077777777778,108.76538888888889,C1,97.5 THE BRAND,-111.0,"Kairos Broadcasting, LLC",Country,
101.7,KDNO,THERMOPOLIS,WY,NDIR,16.5,43.43827777777778,107.99425,C1,COUNTRY LEGENDS 101.7,579.6,Edwards Communications LC,Country,
88.7,KDNR,SOUTH GREELEY,WY,DRL,2.5,41.10055555555556,105.02527777777777,A,PILGRIM RADIO,126.6,"WESTERN INSPIRATIONAL BROADCASTERS, INC.",Contemporary Christian,Cheyenne
91.7,KDUW,DOUGLAS,WY,NDIR,30.0,42.72391666666667,105.30694444444444,C2,WYOMING PUBLIC RADIO,120.0,UNIVERSITY OF WYOMING,News/Classical,
105.3,KDWY,DIAMONDVILLE,WY,NDIR,16.0,41.83827777777778,110.50377777777778,C2,THE DIAMOND,270.0,"SVI MEDIA, LLC",Country,
98.3,KERM,TORRINGTON,WY,OTS,3.0,41.99466666666667,104.20188888888889,A,VALLEY'S BEST COUNTRY,91.0,"KATH BROADCASTING CO, LLC",Country,
89.9,KEUW,TORRINGTON,WY,NDIR,6.0,42.07633333333334,104.19161111111111,A,WYOMING PUBLIC RADIO,3.7,UNIVERSITY OF WYOMING,News/Classical,
105.1,KFCB-LP,DOUGLAS,WY,NDIR,0.1,42.76197222222222,105.39761111111112,LP100,WINNING OTHERS TO JESUS,-24.668365,"DOUGLAS BAPTIST CHURCH, INC.",Religious Teaching,
93.1,KFCW,RIVERTON,WY,OTS,100.0,42.71938888888889,108.14536111111111,C1,WIND RIVER'S ROCK 93.1,269.0,Edwards Communications LC,Rock,
