frequency,callsign,city,sp,antenna_type,erp,lat,lon,class,slogan,haat,owner,format,market
89.9,W210BL,NORWICH,NY,NDIR,0.019,42.50647222222222,75.49241666666667,D,24 HOUR SOURCE FOR NPR NEWS,39.1,THE STATE UNIVERSITY OF NEW YORK,News/Talk,
90.1,W211AE,"MAYVILLE, ETC.",NY,DRL,0.003,42.25366666666667,79.50808333333333,D,Q-91.3,57.0,"PUBLIC BROADCASTING OF NORTHWEST PENNSYLVANIA, INC.",News/Classical,
90.1,W211BU,KEENE,NY,NDIR,0.01,44.250861111111114,73.76430555555555,D,NORTH COUNTRY PUBLIC RADIO,-56.5,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,Burlington-Plattsburgh
90.1,W211CE,ONEONTA,NY,DRL,0.25,42.45644444444445,75.07652777777777,D,NORTHEAST PUBLIC RADIO,4.5,WAMC,News/Talk,
90.3,W212BA,GENEVA,NY,NDIR,0.088,42.85755555555556,76.98883333333333,D,FINGER LAKES PUBLIC RADIO,2.0,HOBART & WILLIAM SMITH COLLEGES,News/Talk,"Rochester, NY"
90.3,W212BQ,MORRISTOWN,NY,NDIR,0.055,44.588055555555556,75.64294444444445,D,NORTH COUNTRY PUBLIC RADIO,46.1,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,
90.3,W212CC,NEWBURGH,NY,DRL,0.01,41.48869444444445,73.94763888888889,D,REDEEMER BROADCASTING,,"REDEEMER BROADCASTING, INC.",Religious Teaching,Poughkeepsie
90.5,W213AC,"HYDE PARK, ETC.",NY,DRL,0.017,41.71841666666667,73.99652777777779,D,FAMILY RADIO,319.0,"FAMILY STATIONS, INC.",Religious Teaching,
90.5,W213AR,LYONS FALLS,NY,NDIR,0.018,43.64255555555555,75.3471111111111,D,MARS HILL NETWORK,-35.0,Mars Hill Broadcasting Co. Inc.,Religious Teaching,
90.5,W213BL,ONEONTA,NY,NDIR,0.01,42.42338888888889,75.08541666666666,D,MARS HILL NETWORK,172.1,"MARS HILL BROADCASTING CO., INC.",Religious Teaching,
90.5,W213BW,WATKINS GLEN,NY,NDIR,0.01,42.30922222222222,76.82216666666666,D,,,WSKG PUBLIC TELECOMMUNICATIONS COUNCIL,News/Talk,
90.7,W214AA,CORNING,NY,NDIR,0.008,42.142,77.07744444444444,D,CLASSICAL 24,302.9,WSKG PUBLIC TELECOMMUNICATIONS COUNCIL,Classical,Elmira-Corning
90.7,W214AR,OSWEGO,NY,NDIR,0.024,43.41561111111111,76.46466666666667,D,CSN INTERNATIONAL,87.0,CSN INTERNATIONAL,Religious Teaching,Syracuse
90.7,W214BR,GENEVA,NY,NDIR,0.01,42.86033333333334,77.01608333333333,D,24 HOUR SOURCE FOR NPR NEWS,,STATE UNIVERSITY OF NEW YORK,News/Talk,"Rochester, NY"
90.9,W215BT,RIVERHEAD,NY,NDIR,0.01,40.855111111111114,72.76927777777777,D,MARS HILL NETWORK,151.8,"MARS HILL BROADCASTING CO., INC.",Religious Teaching,Nassau-Suffolk
91.1,W216CG,POTTERSVILLE,NY,NDIR,0.25,43.73422222222222,73.81066666666666,D,BIBLE BROADCASTING NETWORK,-26.7,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,
91.3,W217AE,ALEXANDRIA BAY,NY,NDIR,0.065,44.337611111111116,75.92052777777778,D,NORTH COUNTRY PUBLIC RADIO,4.8,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,Watertown
91.3,W217AF,HUNTINGTON STATION,NY,DRL,0.25,40.78230555555555,73.3676111111111,D,NPR NEWS & CLASSICAL MUSIC,121.0,"SACRED HEART UNIVERSITY, INC.",News,Nassau-Suffolk
91.3,W217CC,ELIZABETHTOWN,NY,DRL,0.08,44.22061111111111,73.61191666666666,D,NORTH COUNTRY PUBLIC RADIO,,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,Burlington-Plattsburgh
91.7,W219BG,"LONG LAKE, ETC.",NY,DRL,0.009,43.96088888888889,74.42152777777778,D,NORTH COUNTRY PUBLIC RADIO,76.0,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,
91.7,W219CE,ELMIRA,NY,NDIR,0.055,42.07311111111112,76.83411111111111,D,YOUR STATION FOR INFORMATION & INSPIRATION,-39.0,Montrose Broadcasting Corporation,Religious Teaching,Elmira-Corning
91.9,W220BO,LOWVILLE,NY,NDIR,0.01,43.80866666666667,75.51102777777778,D,MARS HILL NETWORK,75.0,Mars Hill Broadcasting Co. Inc.,Religious Teaching,
91.9,W220CJ,PENN YAN,NY,NDIR,0.01,42.66813888888888,77.09025,D,FAMILY LIFE NETWORK,100.0,"FAMILY LIFE MINISTRIES, INC.",Contemporary Christian,
91.9,W220EG,NEW CITY,NY,NDIR,0.01,41.22438888888889,74.06941666666667,D,,290.6,AURICLE COMMUNICATIONS,Variety,Hudson Valley
91.9,W220EL,JAMESTOWN,NY,DRL,0.009,42.13144444444445,79.22002777777777,D,BIBLE BROADCASTING NETWORK,,"BIBLE BROADCASTING NETWORK, INC.",Religious Teaching,
92.1,W221CL,ROCHESTER,NY,NDIR,0.25,43.135333333333335,77.58388888888888,D,WYSL 1040 AM FM92.1 FM95.5,,"RADIO LIVINGSTON, LP (NEW)",News/Talk,"Rochester, NY"
92.1,W221CW,ITHACA,NY,DRL,0.25,42.582,76.55575,D,CLASSICAL 24,,WSKG PUBLIC TELECOMMUNICATIONS COUNCIL,Classical,
92.1,W221EJ,BINGHAMTON,NY,DRL,0.25,42.058138888888884,75.95352777777778,D,NEWS RADIO 1290,,"Townsquare License, LLC",Talk,Binghamton
92.3,W222BU,ROME,NY,DRL,0.15,43.21988888888889,75.42683333333333,D,24 HOUR SOURCE FOR NPR NEWS,,STATE UNIVERSITY OF NEW YORK,News/Talk,Utica-Rome
92.3,W222CR,NORWICH,NY,NDIR,0.25,42.54116666666666,75.52544444444445,D,THE TRI-COUNTY HEARTBEAT,,"CDO BROADCASTING, INC.",Adult Contemporary,
92.5,W223BR,ITHACA,NY,NDIR,0.005,42.44172222222222,76.5775,D,24 HOUR SOURCE FOR NPR NEWS,241.5,"Family Life Ministries, Inc.",News/Talk,
92.5,W223CP,SYRACUSE,NY,DRL,0.25,43.058388888888885,76.16630555555557,D,FOX SPORTS 1490 AND 92.5,47.0,"WOLF RADIO, INC.",Sports,Syracuse
92.5,W223DB,LIBERTY,NY,DRL,0.25,41.80116666666667,74.78430555555555,D,,,"BOLD GOLD MEDIA GROUP, L.P.",News/Talk,
92.7,W224BI,WELLS,NY,NDIR,0.01,43.385333333333335,74.3051111111111,D,NORTH COUNTRY PUBLIC RADIO,-129.2,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,
92.9,W225AR,ROCHESTER,NY,DRL,0.25,43.134861111111114,77.58491666666666,D,STATION OF THE CROSS,,HOLY FAMILY COMMUNICATIONS,Religious Teaching,"Rochester, NY"
92.9,W225BC,ENDICOTT,NY,DRL,0.075,42.05619444444444,75.94380555555556,D,HOT 92.9,,EQUINOX BROADCASTING CORP.,Rhythmic CHR,Binghamton
92.9,W225BM,SCOTIA,NY,NDIR,0.01,42.85005555555556,74.06538888888889,D,NORTHEAST PUBLIC RADIO,203.7,WAMC,News/Talk,Albany-Schenectady-Troy
92.9,W225DE,MASSENA,NY,NDIR,0.25,44.90311111111111,74.88352777777779,D,‘MASSENA`S NEWS & INFORMATION STATION,,"STEPHENS MEDIA GROUP MASSENA,  LLC",Oldies/Talk,
93.1,W226AC,TROY,NY,DRL,0.25,42.785888888888884,73.62816666666666,D,NORTHEAST PUBLIC RADIO,,WAMC,News/Talk,Albany-Schenectady-Troy
93.1,W226AP,HORNELL,NY,DRL,0.25,42.29222222222222,77.6738888888889,D,WINK 106,76.1,"SOUTHERN BELLE, LLC",Contemporary Hit Radio,Elmira-Corning
93.1,W226BA,ELMIRA,NY,DRL,0.25,42.130916666666664,76.79022222222223,D,WINGZ 93,,"SOUTHERN BELLE, LLC",Rock,Elmira-Corning
93.1,W226CP,GLENS FALLS,NY,NDIR,0.25,43.32533333333334,73.6515,D,WSC THE LEGEND,,"REGIONAL RADIO GROUP, LLC",Classic Rock,
93.3,W227AN,SOUTHAMPTON,NY,NDIR,0.019,40.97202777777778,72.34783333333333,D,FAITH FM,101.5,COMMUNITY BIBLE CHURCH,Religious Teaching,Nassau-Suffolk
93.3,W227BW,CHEEKTOWAGA,NY,NDIR,0.004,42.88005555555556,78.8758611111111,D,THE WORD,176.6,"CALVARY CHAPEL OF THE FINGER LAKES, INC.",Religious Teaching,Buffalo-Niagara Falls
93.3,W227CL,PORT JEFFERSON,NY,DRL,0.19,40.842222222222226,73.03972222222222,D,EN VIVO 93.3,,JVC Media LLC,Talk,Nassau-Suffolk
93.3,W227DW,SARATOGA SPRINGS,NY,NDIR,0.25,43.07311111111112,73.80141666666667,D,LAKE FM,,LOUD MEDIA LLC,Classic Hits,Albany-Schenectady-Troy
93.5,W228CG,WARWICK,NY,DRL,0.25,41.28091666666666,74.36238888888889,D,WTBQ AM 1110 AND FM 93.5,104.8,FRANK R. TRUATT,Talk,Newburgh-Middletown
93.5,W228DN,CORNING,NY,DRL,0.11,42.14194444444444,77.0775,D,WINGZ 93,,"SOUTHERN BELLE, LLC",Rock,Elmira-Corning
93.7,W229BH,NEWBURGH,NY,NDIR,0.01,41.492222222222225,73.97722222222222,D,SOUND OF LIFE,288.5,University of Northwestern - St. Paul,Contemporary Christian/Religious Teaching,Poughkeepsie
93.7,W229CU,SYRACUSE,NY,NDIR,0.055,43.0365,76.11908333333332,D,SPARKS RADIO,,"SYRACUSE COMMUNITY RADIO, INC.",Variety,Syracuse
93.9,W230BB,ELMIRA,NY,DRL,0.099,42.03194444444444,76.78361111111111,D,94 ROCK,,"Radigan Broadcasting Group, LLC",Hot AC,Elmira-Corning
93.9,W230CM,POUGHKEEPSIE,NY,DRL,0.15,41.89563888888889,73.99236111111111,D,SOUND OF LIFE,,CHARLES WILLIAMSON,Contemporary Christian,Poughkeepsie
93.9,W230CZ,PENN YAN,NY,DRL,0.25,42.661722222222224,77.11938888888888,D,WYLF 850 AM AND 93.9 FM,,"WYLF Radio, LLC",Classic Hits,
93.9,W230DK,Albany,NY,DRL,0.012,42.71388888888889,73.52722222222222,D,K 94.1,,LOUD MEDIA LLC,Country,Albany-Schenectady-Troy
94.1,W231BP,CHESTER,NY,DRL,0.25,41.378416666666666,74.13736111111112,D,WALL RADIO,,"DIGITAL RADIO BROADCASTING, INC.",Classic Hits,Newburgh-Middletown
94.1,W231CF,GLOVERSVILLE,NY,DRL,0.206,43.10172222222222,74.37038888888888,D,FUN IN NEW YORK WFNY,186.9,MICHAEL A. SLEEZER D/B/A CMS BROADCASTING COMPANY,Variety,
94.1,W231CS,ELMWOOD,NY,DRL,0.235,43.058388888888885,76.16630555555557,D,FAMILY LIFE NETWORK,,RENARD COMMUNICATIONS CORP.,Contemporary Christian,Syracuse
94.5,W231CX,SHIRLEY,NY,DRL,0.25,40.79872222222222,72.87733333333333,D,BLI 106.1 LONG ISLAND,,CENTRO CRISTIANO DE VIDA ETERNA,Contemporary Hit Radio,Nassau-Suffolk
94.1,W231DK,ITHACA,NY,DRL,0.25,42.39202777777778,76.47466666666666,D,PURE OLDIES 94.1,,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",Oldies,
94.1,W231EA,BUFFALO,NY,DRL,0.15,42.635888888888886,78.7683611111111,D,,,"KIMTRON, INC.",Religious Teaching/Contemporary Christian,Buffalo-Niagara Falls
94.3,W232AL,POMONA,NY,DRL,0.02,40.96083333333333,73.9225,D,K-LOVE,,"BRIDGELIGHT, LLC",Contemporary Christian,New York
94.3,W232AS,ONEONTA,NY,DRL,0.008,42.45644444444445,75.07652777777777,D,KXZ 94FM,15.5,"Townsquare License, LLC",Hot AC,
94.3,W232AT,NORWICH,NY,DRL,0.007,42.50647222222222,75.49241666666667,D,STAR 93.9,67.1,"Townsquare License, LLC",Hot AC,
94.3,W232CE,COBLESKILL,NY,DRL,0.25,42.64533333333333,74.44875,D,LITE 94.3 FM,212.0,"SCHOHARIE BROADCASTING, LLC",Adult Standards,
94.3,W232DQ,PEEKSKILL,NY,NDIR,0.001,41.33833333333334,73.89416666666668,D,THE BEACON,,"6 JOHNSON ROAD LICENSES, INC.",Talk,Hudson Valley
94.5,W233BM,BEACON,NY,DRL,0.06,41.48844444444445,73.94541666666667,D,COUNTRY 94.5,,Sunrise Broadcasting Corp.,Country,Poughkeepsie
94.7,W234AZ,BRIGHTON,NY,NDIR,0.25,43.135333333333335,77.58388888888888,D,FAMILY LIFE NETWORK,,"FAMILY LIFE MINISTRIES, INC.",Contemporary Christian,"Rochester, NY"
94.7,W234BT,ENDICOTT,NY,DRL,0.25,42.11533333333333,76.06075,D,YOUR STATION FOR INFORMATION & INSPIRATION,-0.4,MONTROSE BROADCASTING CORPORATION,Religious Teaching,Binghamton
94.9,W235AW,MONTICELLO,NY,DRL,0.25,41.66083333333333,74.6863888888889,D,,98.8,"Bold Gold Media Group, L.P.",News/Talk,
94.9,W235AY,ALBANY,NY,DRL,0.25,42.637027777777774,73.99708333333334,D,SOUND OF LIFE,274.3,University of Northwestern - St. Paul,Contemporary Christian/Religious Teaching,Albany-Schenectady-Troy
94.9,W235BB,HAUPPAUGE,NY,DRL,0.015,40.80733333333333,73.17955555555557,D,K-LOVE,,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,Nassau-Suffolk
94.9,W235BC,BOWMANSVILLE,NY,NDIR,0.027,43.00338888888889,78.76530555555556,D,THE WORD,81.2,"CALVARY CHAPEL OF THE FINGER LAKES, INC.",Religious Teaching,Buffalo-Niagara Falls
94.9,W235BI,MIDDLETOWN,NY,NDIR,0.155,41.454527777777784,74.41791666666667,D,101.5 WPDH - THE HOME OF ROCK & ROLL,28.2,"DIGITAL RADIO BROADCASTING, INC.",Rock,Newburgh-Middletown
94.9,W235BR,ITHACA,NY,DRL,0.125,42.39202777777778,76.47466666666666,D,Z95.5,,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",Contemporary Hit Radio,
97.3,W247CW,POUGHKEEPSIE,NY,NDIR,0.25,41.74611111111111,73.91222222222223,D,THE WOLF 97.7 97.3 105.5,,,Country,Poughkeepsie
95.1,W236AK,CORNING,NY,NDIR,0.055,42.14202777777778,77.07747222222221,D,BIGFOOT COUNTRY,122.6,"SOUTHERN BELLE, LLC",Country,Elmira-Corning
95.1,W236AP,BINGHAMTON,NY,DRL,0.099,42.05619444444444,75.94380555555556,D,100.5 THE DRIVE,,EQUINOX BROADCASTING CORP,Rock,Binghamton
95.1,W236CH,FORT GREENE,NY,DRL,0.027,40.75255555555555,73.96791666666667,D,BRIDGE RADIO,,"BRIDGELIGHT, LLC",Contemporary Christian,New York
95.3,W237AY,DEWITT,NY,NDIR,0.25,43.007,76.09352777777778,D,THE DINOSAUR,71.0,"CRAM COMMUNICATIONS, LLC",Classic Rock,Syracuse
95.3,W237BR,SCHROON LAKE,NY,NDIR,0.11,43.8545,73.75736111111111,D,NORTH COUNTRY PUBLIC RADIO,-98.6,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,Burlington-Plattsburgh
95.3,W237EV,MIDDLETOWN,NY,DRL,0.25,41.454527777777784,74.41791666666667,D,WDLC COUNTRY 107.7,,"NEVERSINK RADIO, LLC",Country,Newburgh-Middletown
95.3,W237EY,SARANAC LAKE,NY,DRL,0.25,44.34030555555556,74.12847222222221,D,ADIRONDACK 105,,NORTH COUNTRY RADIO CORP.,Classic Rock,Burlington-Plattsburgh
95.3,W237FI,HORNELL,NY,DRL,0.25,42.40172222222222,77.66000000000001,D,COOL RADIO,,"SOUTHERN BELLE, LLC",Classic Hits,Elmira-Corning
95.5,W238CA,UTICA,NY,DRL,0.25,43.14286111111111,75.17572222222223,D,95.5 THE HEAT,148.7,"PHOENIX RADIO, INC.",Urban Contemporary,Utica-Rome
95.5,W238CM,"ENDICOTT, ETC.",NY,DRL,0.1,42.11533333333333,76.06075,D,SOUTHERN GOSPEL STATION WPEL 800 AM,,MONTROSE BROADCASTING CORPORATION,Southern Gospel,Binghamton
95.5,W238DD,LANCASTER,NY,DRL,0.25,42.88283333333333,78.63169444444443,D,WXRL-AM 1300 AM & 95.5 FM,,"DOME BROADCASTING, INC.",Country,Buffalo-Niagara Falls
95.5,W238DE,SPENCERPORT,NY,DRL,0.25,43.16419444444444,77.78372222222222,D,WYSL 1040 AM FM92.1 FM 95.5,,RADIO LIVINGSTON LIMITED,News/Talk,"Rochester, NY"
95.5,W238DG,CANANDAIGUA,NY,DRL,0.25,42.88894444444444,77.3188611111111,D,CLASSIC COUNTRY WOKR 1310 AM/95.5 FM,,"1310 FLX RADIO, INC.",Country,"Rochester, NY"
95.7,W239AC,MIDDLETOWN,NY,DRL,0.14,41.45702777777778,74.43961111111112,D,101.5 WPDH - THE HOME OF ROCK & ROLL,,"Townsquare License, LLC",Rock,Newburgh-Middletown
95.7,W239BA,NIAGARA FALLS,NY,DRL,0.25,43.030055555555556,78.92058333333334,D,FAMILY LIFE NETWORK,,"FAMILY LIFE MINISTRIES, INC.",Contemporary Christian,Buffalo-Niagara Falls
95.7,W239BF,ROCHESTER,NY,DRL,0.25,43.177,77.47722222222222,D,95.7 THE FAN,138.1,"Audacy License, LLC",Sports,"Rochester, NY"
95.7,W239BK,BATH,NY,DRL,0.05,42.357416666666666,77.32119444444444,D,95 96 97 BIGFOOT COUNTRY,-38.9,"Southern Belle, LLC",Country,Elmira-Corning
95.7,W239BL,POUGHKEEPSIE,NY,DRL,0.25,41.699527777777774,74.00291666666666,D,101.5 WPDH - THE HOME OF ROCK & ROLL,262.7,"DIGITAL RADIO BROADCASTING, INC.",Rock,Poughkeepsie
95.7,W239BQ,ELMIRA,NY,DRL,0.08,42.08838888888889,76.80355555555555,D,WINK 106,-95.1,"Southern Belle, LLC",Contemporary Hit Radio,Elmira-Corning
95.7,W239BX,ALBION,NY,NDIR,0.038,43.25588888888889,78.19222222222223,D,FAMILY LIFE NETWORK,17.3,"FAMILY LIFE MINISTRIES, INC.",Contemporary Christian,"Rochester, NY"
95.7,W239CY,PATCHOGUE,NY,NDIR,0.25,40.754,72.98677777777777,D,RADIO CANTICO NUEVO,,"CANTICO NUEVO MINISTRY, INC.",Contemporary Christian,Nassau-Suffolk
95.9,W240CB,ITHACA,NY,DRL,0.25,42.39175,76.4743888888889,D,ALT 95.9,,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",Rock,
95.9,W240CR,PEEKSKILL,NY,NDIR,0.01,41.33841666666667,73.89430555555556,D,NORTHEAST PUBLIC RADIO,80.2,WAMC,News/Talk,Hudson Valley
95.9,W240DF,FREEPORT,NY,DRL,0.19,40.64566666666666,73.57708333333333,D,,,"WGBB-AM, INC.",Ethnic,Nassau-Suffolk
95.9,W240DO,GENEVA,NY,DRL,0.04,42.80611111111111,76.8461111111111,D,MIX 98.5,,"AUBURN BROADCASTING, INC.",Adult Contemporary,
95.9,W240EA,WATERTOWN,NY,NDIR,0.068,43.95644444444445,75.84652777777778,D,NEWS & WEATHER STATION,,"STEPHENS MEDIA GROUP WATERTOWN, LLC",Talk,Watertown
95.9,W240EC,ALBANY,NY,DRL,0.25,42.664027777777775,73.67783333333334,D,FOX SPORTS RADIO AM 980 & 95.9,,iHeartMedia,Sports,Albany-Schenectady-Troy
96.1,W241CM,CORTLAND,NY,DRL,0.05,42.573972222222224,76.18741666666666,D,MARS HILL NETWORK,,"MARS HILL BROADCASTING CO., INC.",Religious Teaching,
96.1,W241CN,PENN YAN,NY,DRL,0.25,42.555388888888885,77.12433333333333,D,FINGER LAKES COUNTRY,,"THE FINGERLAKES RADIO GROUP, INC.",Country,
96.1,W241DG,ROCHESTER,NY,DRL,0.099,43.134861111111114,77.58491666666666,D,NEWSRADIO WHAM 1180,,iHeartMedia,News/Talk,"Rochester, NY"
96.3,W242AB,ITHACA,NY,DRL,0.25,42.39175,76.4743888888889,D,96.3 THE BUZZER,,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",Sports,
96.3,W242AZ,KEENE VALLEY,NY,NDIR,0.01,44.18863888888889,73.78955555555555,D,NORTH COUNTRY PUBLIC RADIO,-361.1,THE ST. LAWRENCE UNIVERSITY,News/Talk/Variety,Burlington-Plattsburgh
96.3,W242CT,OLEAN,NY,DRL,0.2,42.051111111111105,78.41944444444445,D,THE G.O.A.T. 96.3-98.3-98.7 FM,,"Southern Belle, LLC",Classic Rock,Olean
96.3,W242DC,AUBURN,NY,DRL,0.25,42.9095,76.60213888888889,D,NEWS-TALK RADIO,,"AUBURN BROADCASTING, INC.",News/Talk,
96.5,W243AB,WESTVALE,NY,DRL,0.25,43.058388888888885,76.16630555555557,D,THE BEAT,63.0,RENARD COMMUNICATIONS CORP.,Rhythmic CHR,Syracuse
96.5,W243BZ,ELLENVILLE,NY,NDIR,0.0065,41.68369444444444,74.35627777777778,D,NORTHEAST PUBLIC RADIO,457.9,WAMC,News/Talk,
96.5,W243DX,BUFFALO,NY,DRL,0.035,42.88005555555556,78.87594444444444,D,WUFO POWER 96.5,,VISIONS MULTI MEDIA GROUP - WUFO RADIO LLC,Urban AC,Buffalo-Niagara Falls
96.5,W243DY,ROME,NY,NDIR,0.083,43.142583333333334,75.17377777777779,D,ESPN RADIO UTICA-ROME,,GALAXY UTICA LICENSEE LLC,Sports,Utica-Rome
96.5,W243EI,HYDE PARK,NY,DRL,0.25,41.896388888888886,73.77527777777777,D,THE HEART AND SOUL OF AMERICAN MUSIC,,,Variety,Poughkeepsie
96.5,W243EM,BEACON,NY,NDIR,0.1,41.492222222222225,73.97722222222222,D,THE BEACON,,"6 JOHNSON ROAD LICENSES, INC.",Talk,Poughkeepsie
96.5,W243ES,MEDFORD,NY,DRL,0.03,40.842222222222226,73.03972222222222,D,RADIO CANTICO NUEVO,,"CANTICO NUEVO MINISTRIES, INC",Contemporary Christian,Nassau-Suffolk
96.7,W244CZ,ITHACA,NY,DRL,0.25,42.39175,76.4743888888889,D,Q-COUNTRY,,"SAGA COMMUNICATIONS OF NEW ENGLAND, LLC",Country,
